Id	Query_Id	Doc_Id	Doc_Url	Relevance	Doc_Text
10	95	5c6225f7c061d6b8ea5a9d58	http://ehealthforum.com/health/topic103950.html	1	Can Osteoarthritis Be Prevented?.######-Conditions and Diseases###-Arthritis######While surfing on the internet, I read an article which says that: A number of factors make osteoarthritis more likely: â$ cents increasing age, â$ cents obesity (which puts added strain on some joints), â$ cents joint injury or over-use (professional sportspeople are particularly prone), â$ cents family history of osteoarthritis. Some people who have rheumatoid arthritis also develop so-called secondary osteoarthritis in the joints where their rheumatoid arthritis was active. My granny has it Osteoarthritis and I fear that I have it later on also. Can I take medication to prevent to prevent me from having it? My granny take Daclin and I would like to know if I can take it too so as to avoid getting it later on?######Prevention... not that I know of. But you might try glucosamine sulfate supplements should you ever be diagnosed with arthritis... some swear by it and it helps them feel almost no pain. Glucosamine sulfate is all natural... I 've just bought 5 packs of it (I 'm 31 with arthritic knees) so I 'll let you know how it goes.######Hi again and thanks for your concern,######Jeena- just in case I forget, can you PM me in a month to remind me to post about the results here? Thanks, Yoga.######-Conditions and Diseases###-Arthritis
11	95	5c6171f2e570fa37c9d0aea5	http://www.healthboards.com/boards/arthritis/896217-hip-replacements.html	0	Hip Replacements.######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis######Is there anyone else who has had their metal hip replaced- smith and newphwe metal hip.######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis
12	95	5ca16891c061d65f32bfd3e0	http://www.healthboards.com/boards/arthritis/851956-question.html	1	A question?.######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis######Between the ages of 8-19 I sprained my ankle a lot. I mean probably more than 100 times in this period. I 've never broken it, but the last time I sprained it I sprained it quite badly. I went to the hospital and got it x-rayed. They said that I 've worn the bone down in my ankle, like smoothed it off and chipped bits off it. Is this osteoarthritis? I 'm only 21. (On a side note, my doctor thinks I have rheumatoid arthritis or some sort of inflammatory arthritis. I 'm off to see a rheumatologist in the next month, but my ankle is mild compared to my knees and fingers. I just remembered this last night and was curious.) Thanks..######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis
13	95	5c61748de570fa37c9d0b0c7	http://www.healthboards.com/boards/arthritis/14544-what-exactly-arthritis.html	1	What exactly is arthritis?.######-Bone-Joint-Muscle###-Arthritis######My neck hurts a lot and my doc is sure I have arthritis in the 2nd vertebrae (spelling?) . I am taking celebrex and it usualy gives it relief. What is it that has happened to the 2nd vertebrae if indeed that is true and are there natural remedies? Thanks!######Hi Cberdel, According the Webster's Medical Dictionary: Main Entry: ar.thri.tis Pronunciation: r- `thrIt- & s Function: noun Inflected Form (s): plural- thrit.i.des/- `thrIt- &- ``dEz/: inflammation of joints due to infectious, metabolic, or constitutional causes; also: a specific arthritic condition < the gonococcal and pneumococcal arthritides > There are, however, MANY different types of arthritis, as these listed: arthritis deformans, atrophic arthritis, degenerative arthritis, hypertrophic arthritis, osteoarthritis, psoriatic arthritis, rheumatoid arthritis, and Lyme Disease. Osteoarthritis is one of the more common, as usually, it is age related, and defined as: Main Entry: os.teo.ar.thri.tis Pronunciation: '' s-tE-O- r- `thrIt- & s Function: noun Inflected Form (s): plural- thrit.i.des/- `thrit- &- ``dEz/: arthritis of middle age characterized by degenerative and sometimes hypertrophic changes in the bone and cartilage of one or more joints and a progressive wearing down of apposing joint surfaces with consequent distortion of joint position usually without bony stiffening-- called also degenerative arthritis, degenerative joint disease, hypertrophic arthritis- os.teo.ar.thrit.ic/- `thrit-ik/ adjective I 'd ask the doctor to be more specific about your diagnosis, then search, search, search for answers! Good luck! ------------------ Copper Let Miracles Replace all Grievances.######-Bone-Joint-Muscle###-Arthritis
14	95	5ca2cca6c061d65f32c3493a	http://www.healthboards.com/boards/arthritis/367905-phosoplex-anyone-use.html	1	Phosoplex anyone use this.######-Bone-Joint-Muscle###-Arthritis######trying to find something to help with osteoarthritis any help would be appreciated matty.######-Bone-Joint-Muscle###-Arthritis
15	95	5ca2cca8c061d65f32c34bbd	http://www.healthboards.com/boards/arthritis/283460-question-about-osteoarthritis.html	1	Question about osteoarthritis.######-Bone-Joint-Muscle###-Arthritis######Is osteoarthritis of the spine the same thing as spondylitis? Betty.######-Bone-Joint-Muscle###-Arthritis
16	95	5c617334e570fa37c9d0af96	http://www.healthboards.com/boards/arthritis/932853-osteoarthritis.html	1	Osteoarthritis.######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis######Doctor just told me I have early signs of osteoarthritis on one of my knees. I did x-ray after twisting my kneecap in a minor accident and feeling pain for awhile. i 'm 51 how can i manage this as i get older?######Ostreoarthritis is a type of inflammation problem that arthritis sufferers are most likely to have. It is very commonly found in people who are 55 or older. Accidents, sports injuries, fractures are also common causes of osteoarthritis. Doctors always recommend NSAIDs instead of acetaninophen. These may include aspirin, ibuprofen or naproxen. Some natural supplements are also there which include glucosamine and chondroitin sulfate.######No, that would be rheumatoid arthritis which is often accompanied by osteoarthritis; the wearing out or damage of a joint. Anyways, OptiMSM has worked well to relieve pain because it helps strengthen the joint.######Hi Cindy, One of the best things you can do for your knees is to keep a normal weight and to exercise and keep yourself strong. You should count yourself among the lucky ones that it took an xray to discover it and not daily increasing pain. It may never amount to much-your injury will heal and you will be fine. In the future, if your knees or other joints become painful, I would suggest you see a rheumatologist to manage your treatment instead of just your GP. Good healing Margarita.######-Bone-Joint-Muscle###-Arthritis###-Osteoarthritis
17	95	5cc39259c061d64ea4995588	http://www.healthboards.com/boards/fibromyalgia/690242-do-you-want-know-what-crazy.html	1	Do You Want To Know What CRAZY Is ??.######-Immune & Autoimmune###-Fibromyalgia######Crazy is when you 've had Operation's to have Arthritis cut out of your body yet the SSD say's because it (Arthritis) does n't show up in your Blood Work then you do n't have Arthritis... Have a Happy Sunday All Belle ~######I think osteoarthritis does not show up on blood tests but rheumatoid arthritis does. I have osteoarthritis.######Well of course Belle, the SSD know everything. Did n't you know that... giggle Makes you wonder sometime !!!!! Glojer######Of course they know everyhing, Glojer. They even knew when I told them anorexia and agoraphobia that they 'd never heard of these conditions. Go figgur... Seaturtle######Does n't it just want to make you smack 'em in the back of the head... just once... I swear...... I see where Members here have such a hard time and we 're sick. . it 's not a joke. . it 's not something we sit around and dream up. . I 'd rather have my high paying job than a pitiful check coming in each month. . Anyway enough of my vent. . I have to go to PT in the morning and I 'm having such a hard time making a fist. . I also never knew that we could bend the tips of our fingers and why would we want to? PLUS I found out I was double jointed. . I never knew that... learn new things every day. My `ring ' finger is giving me a really hard time so I know I 'm in for a real good time tomorrow... Be Well All Belle ~.######-Immune & Autoimmune###-Fibromyalgia
18	95	5c6171eae570fa37c9d0ae6d	http://www.healthboards.com/boards/arthritis/594381-im-new-i-have-osteoarthritis.html	1	I 'm New i have Osteoarthritis.######-Bone-Joint-Muscle###-Arthritis######My name is Martina and i was just DX with osteoarthritis, is there any thing i can do for my osteoarthritis? like exercise and eatting? thanks my is in both of my knees and hips.######-Bone-Joint-Muscle###-Arthritis
19	95	5c61c07ac061d610bf9288e2	http://ehealthforum.com/health/arthritis-t339233.html	1	arthritis.######-Conditions and Diseases###-Arthritis######dizziness on lyingdown leaning to the left######Arthritis is not topic that is specifically related to dizziness and balance disorders, but joint pain, stiffness and de-conditioning all impact your balance. People with arthritis can choose the right form of exercise to improve your arthritis symptoms. ALCAT can help to treat an Arthritis.######Many people are confused about arthritis. Arthritis is simply a form of joint disorder or Joint Inflammation. There are more than 100 different types of arthritis. Some of the more common types include: They are 1. Osteoarthritis Arthritis 2. Rheumatoid Arthritis 3. Gouty Arthritis You can read more in ``joint health magazine '' website.######-Conditions and Diseases###-Arthritis
20	41	5c6185e6e570fa37c9d0c542	http://www.healthboards.com/boards/carpal-tunnel-syndrome/27364-any-rowers-w-carpal-tunnel.html	0	Any Rowers w/Carpal Tunnel ???.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######I am a collegiate rower who has just been diagnosed w/ severe carpal tunnel. I am wondering if there are any other rowers/competitive athletes out there who had either had experience with the carpal tunnel release surgery or with P.T. and cortizone shots to get me through the season. I have a decision to make and my main concerns are recovery/treatment time and what will actually work... because you ca n't hang on to an oar if your hand is numb. Thanks! - Katie.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
21	41	5c622aa6c061d6b8ea5aa829	http://ehealthforum.com/health/bilateral-carpel-tunnel-surgery-the-usual-recovery-time-t374632.html	1	bilateral carpel tunnel surgery. the usual recovery time?.######-Conditions and Diseases###-Carpal Tunnel Syndrome######I had carpel tunnel surgery 11 weeks ago, each done 1 week apart. What is the usual recovery time? I 'm having proplems with unscrewing lids, cutting meat etc.. Still having pain and swelling the fat pad below my thumbs. I 'm still taking Motrin 800mg 2x 's a day or my fingers start aching. Even though I 'm on Workman Comp. I have been told I have to return at 12 weeks when FMLA runs out, or go on leave of absence and pay my health insurance and receive no paycheck. I live in Illinois. Can any-one give me some advice? Thank-You.######-Conditions and Diseases###-Carpal Tunnel Syndrome
22	41	5c61849de570fa37c9d0c2ef	http://www.healthboards.com/boards/carpal-tunnel-syndrome/396090-having-problems-after-surgery-need-help.html	0	Having Problems after Surgery... need help.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
23	41	5ca2c1c5c061d65f32c32e4b	http://www.healthboards.com/boards/carpal-tunnel-syndrome/539664-carpal-tunnel.html	0	carpal tunnel.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######what is the secess rate for lazer surgery for carpal tunnel and can it make it worse?.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
24	41	5c622aaac061d6b8ea5ab1ca	http://ehealthforum.com/health/numbness-in-right-hand-t253167.html	1	numbness in right hand.######-Conditions and Diseases###-Carpal Tunnel Syndrome######I 'm scheduled for surgery for carpal tunnel on october 29. I work at walmart, overnight stocker. I open boxes, put merchandise on the shelf and clean up after the day shift. How much time do I need to take off work? Keep in mind that I have short term disability and sick time so how much time do I take off to be safe?######Hi ruby1962 and welcome to ehealth: Ask your physician what the proper healing period will be... They are the only ones that can tell you the recovery time... This way you can go to your employer with this information... Good luck... Caroline.######-Conditions and Diseases###-Carpal Tunnel Syndrome
25	41	5c604da6e570fa354b8dc427	http://www.healthboards.com/boards/carpal-tunnel-syndrome/949042-cubital-tunnel-surgery.html	1	Cubital Tunnel surgery ??.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######Has anyone had this? Any Tips or info you can give? i have carpal and cubital Tunnel issues and PM dr is sending me to arm/ wrist surgeon. i have had problems with my Ulner nerve for about 25 yrs. Thanks so much in advance for the info.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
26	41	5c606d55e570fa37c9cf37af	http://www.healthboards.com/boards/carpal-tunnel-syndrome/762751-carpal-tunnel-surgery-exercise.html	1	carpal tunnel surgery/ exercise.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######Hi, I am wondering how long after the carpal tunnel release surgery before i can do my elliptical machine again or weights? Estella######Maybe 1-1/2 months to 2 months. All depends on what you think you are ready for..######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
27	41	5ca1778fc061d65f32c00066	http://www.healthboards.com/boards/carpal-tunnel-syndrome/27530-ctr-surgery-success-story.html	0	CTR Surgery Success Story!.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######I edited this message on Oct. 3, 2003. (This message has been edited by Pretender (edited 10-03-2003) .).######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
28	41	5ca17795c061d65f32c0079e	http://www.healthboards.com/boards/carpal-tunnel-syndrome/548273-cubital-tunnel-pain-back.html	0	cubital tunnel pain is back.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome######I had the cubital tunnel ulnar nurve surgery about a year ago. Everything was good after surgery till about feb '07 when I started having corisone shots to help releive the pain which seemed to for a while and now probally for the last 2 months the pain has been back and the numbness is starting to come back off and on. My question is could the nerve be damaged again and if so should i seek treatment now or can i wait till i go back the end of nov for another issure and ask them about the ellbow?.######-Bone-Joint-Muscle###-Carpal Tunnel Syndrome
29	41	5c622aa9c061d6b8ea5aaf90	http://ehealthforum.com/health/great-article-the-bottom-line-about-carpal-tunnel-syndrome-t221409.html	0	Great Article: The Bottom Line about Carpal Tunnel Syndrome.######-Conditions and Diseases###-Carpal Tunnel Syndrome######The Bottom Line about Carpal Tunnel Syndrome by Christian Walker, Ph.D. (Reprinted from the Hand Pain Society, Volume 4, January 11, 2010) WHAT IS CARPAL TUNNEL SYNDROME? Carpal tunnel syndrome describes a condition generally known as a peripheral entrapment neuropathy. Specifically, the neurological pathology is caused because the median nerve (the peripheral nerve which goes from the hand to the arm) gets squeezed (â$ entrappedâ$) at the wrist. Among other things, the median nerve controls sensory information sensations from the palm side of the thumb and fingers (not the little finger). The nerve passes through the carpal tunnel. This is a canal formed between wrist bones and the ligaments that hold them together. The canal forms a passageway for the median nerve, the tendons of the flexor muscles of the hand. The entrapment occurs because sometimes the tendons and other tissues thicken. This narrows the carpal tunnel causing the median nerve to be compressed. The result of this squeezing is manifested differently in different people. It may result in pain, weakness, or numbness in the hand and wrist, and sometimes these sensations radiate up the arm. WHAT ARE THE SYMPTOMS OF CARPAL TUNNEL SYNDROME? It is extremely rare for the symptoms of carpal tunnel syndrome to begin quickly. Instead, the symptoms generally start gradually. The person feels sensations like tingling, burning or itching numbness in the palm of the hand and the fingers. It is especially pronounced in the thumb, index and middle fingers. Often, the fingers feel swollen, even though they are not. These sensations can occur in one or both hands simultaneously. It is most common for the symptoms to first appear at night. Many people report waking up and having to wring or â$ shake outâ$ their hands. If symptoms worsen, the sensations last into the day, generally with tingling. As the condition progress further, the person might feel a decrease in grip strength. It becomes difficult to make a fist or grasp small objects. In severe and chronic cases that re untreated, there is wasting of the muscles at the base of the thumb and people lose sensation of hot and cold. You can do 3 simple tests which are consistent with a diagnosis of carpal tunnel syndrome (but, for course, are not necessarily definitive tests). If you answer yes to any of these tests, then you may have carpal tunnel syndrome. 1. Phalen Maneuver Flex your wrist gently and as far as possible (i.e., bring your fingers as close to your wrist as you can). Then hold this position for 1 minute. Do your symptoms- especially numbness- appear or get worse? 2. Tinel Test With your hand straight, lightly tap the skin over the crease in your wrist. Does it result in a tingling or â$ pins-and-needlesâ$ in the hand? 3. Durkan Test With your hand straight, apply firm pressure to the wrist crease for 30 seconds. Relax for one minute, and then apply firm pressure to the palm (just past the wrist crease) for 30 seconds. Do either of these make your symptoms (especially numbness) appear or get worse? HOW IS CARPAL TUNNEL SYNDROME TREATED? Carpal tunnel syndrome is not something you just get rid of with drugs, shots, or surgery. You merely suppress the symptoms because the underlying cause is both anatomical and physiological. We do n't know why it rears its head when it does, although some believe repetitive strain brings it on, but more research is needed to be sure. The traditional treatments for carpal tunnel syndrome attempt to relieve pressure on the median nerve as it passes through the carpal tunnel in the wrist. However, no single treatment choice is right for every person. The factors to consider for treatment depend on 1) How severe the symptoms are and what 's causing them, 2) How long the symptoms have been felt, and 3) How much the symptoms affect the personâ$ s life (at work and home). Once diagnosed, treatments for carpal tunnel syndrome should begin as early as possible, under a doctor's direction. The underlying causes (such as diabetes or arthritis) should be treated first. An initial treatment generally involves resting the affected hand and wrist for at least 2 weeks. This means avoiding activities that may worsen symptoms, and immobilizing the wrist in a splint or brace to avoid further damage from twisting or bending. Cold packs are used if there is inflammation in order to help reduce swelling. Carpal tunnel syndrome treatments fall into two general categories: surgical and nonsurgical. Both have potential risks and benefits. NON-SURGICAL TREATMENTS Most people with carpal tunnel syndrome should at give nonsurgical treatments a try. These treatments work best below the age of 50 and if the symptoms are mild to moderate, not constant and began less than 10 months prior to evaluation. The great advantage of nonsurgical techniques for carpal tunnels syndrome it that they are less invasive than surgery and most people obtain at least short-term relief from one or a combination of nonsurgical treatments. The great disadvantage of nonsurgical techniques for carpal tunnels syndrome is that they usually are effective only in cases of mild to moderate carpal tunnel syndrome. They may not provide permanent symptomatic relief especially for advanced cases. Also, nonsurgical treatments may lead a person to postpone an operation that is inevitable. If too much time elapses before deciding on surgery, it may reduce the chance of a completely successful operation. Activity modification For most people, the position of the wrist position is vital to controlling the symptoms of carpal tunnel syndrome. The more the wrist is bent, the more pressure is put on the median nerve. Therefore, precautions to take in order to protect oneâ$ s hands include: Reduce wrist bending. Avoid bending the wrist all the way up or down. Relaxing grip. Avoid gripping too hard when driving, writing or using hand tools. Most people use more force than necessary when doing hand tasks. Choose tools wisely. When writing, use a thick pen with an oversized, soft grip adapter and free-flowing ink. Modify hand tools such as going from a straight handle to a pistol grip. Avoid vibrating tools. Take breaks. When performing activities that require repetitive, forceful motion with wrists bent, stop every 15 to 20 minutes and gently stretch and bend the hands and fingers. Use proper posture. Poor posture causes the shoulders to roll forward, shortening the neck and shoulder muscles and compressing nerves in the neck. Keep hands warm. Pain and stiffness are more likely to occur if hands are cold. Splints Splints (braces) are the most commonly used non-drug treatments for carpal tunnel syndrome. These immobilize the wrist in a neutral position and most people use them during sleep. They are generally effective to varying degrees Active medical devices The Carpal Therapist is a relatively new device and is unique in that it is an electrically powered massaging device. It combines the immobility features of the brace with active therapeutic massaging as from a physical therapist. Electrical motors in the brace massage the tendons of the wrist, stretching the tendons and reducing swelling in the carpal tunnel. The Carpal Solution is a device very much related to a brace in its concept and to some extent, its function. This reportedly causes stretching and re-shaping of the wristâ$ s anatomy using a three pronged tape system. WristTrac is another device targeted for carpal tunnel syndrome. This device is a brace with a built in stretching mechanism and reportedly results in stretching of the forearm tendons in a manner similar to traction. Physical therapy When the symptoms of carpal tunnel syndrome are mild to moderate, physical therapy or special hand exercises can be used for relief. There are certain exercises that can be used which include gliding exercises to help relieve carpal tunnel syndrome symptoms, and when used in combination with other treatments, such as splinting, they appear to be more beneficial. Ultrasound and contrast baths are said to provide short term relief, but may not be very effective in more severe cases of carpal tunnel syndrome. Drugs The most common treatment for carpal tunnel syndrome is symptomatic relief using drugs. Drugs can ease the associated pain and swelling, particularly nonsteroidal anti-inflammatory drugs like aspirin, ibuprofen, naproxen, and ketoprofen. Diuretic pills (``water pills '') can decrease swelling and may offer pain relief. Corticosteroids (such as prednisone) or the lidocaine can be injected directly into the wrist or taken by mouth (in the case of prednisone) to relieve pressure on the median nerve and provide immediate, temporary relief to those with mild or intermittent symptoms. This is also true of vitamin B6 (pyridoxine) supplements. However, persons with diabetes and those who may be predisposed to diabetes should note that prolonged use of corticosteroids can make it difficult to regulate insulin levels. Exercise In situations where symptoms are not too severe, stretching and strengthening exercises can be beneficial. These exercises should be supervised by a doctor or physical therapist. Additionally, an occupational therapist may be sought because they are trained in evaluating people with physical impairments and helping them build skills to improve their health and well-being. SURGICAL TREATMENTS One of the most common surgical procedures in the United States is carpal tunnel release. This is generally recommended if carpal tunnel syndrome symptoms last for 6 months. The surgery involves severing the band of tissue around the wrist to reduce pressure on the median nerve. The following are types of carpal tunnel release surgery: Open release surgery, is the traditional procedure used to correct carpal tunnel syndrome. This consists of making an incision up to 2 inches in the wrist and then cutting the carpal ligament to enlarge the carpal tunnel. Endoscopic surgery is far less traumatic and allows for faster functional recovery and less postoperative discomfort than traditional open release surgery. Either two or one (double portal or single portal carpal tunnel surgery, respectively) tiny incisions are made in the wrist and palm. A camera and surgical instruments are inserted in the incisions in order to cut the carpal ligament. Full recovery from carpal tunnel surgery can take days to months, although symptoms may be relieved immediately afterward. Additional results in some patients may be infection, nerve damage, stiffness, and pain at the scar. Occasionally the wrist loses strength because the carpal ligament is cut. Recurrence of carpal tunnel syndrome following treatment is not uncommon. However, the majority of patients recover completely..######-Conditions and Diseases###-Carpal Tunnel Syndrome
30	78	5ca1a172c061d65f32c057bd	http://www.healthboards.com/boards/cancer-skin/606305-small-pink-colored-skin-cancer-forearm.html	0	Small pink colored skin cancer on forearm..######-Cancers###-Cancer: Skin######Unfortunately I am not new to skin cancer. I have a fair complexion and do not stay out in the sun. But I have had skin cancer before, years ago. I think this is the third time I have gotten it. My skin cancer is pink colored and perhaps a little flaky. It 's only a small one of about 3/16 '' round shaped and is on my forearm. I have read that there are basically three types of skin cancer. But there are other names under those three common types. According to what I saw from looking at various pictures of skin cancers, it looks like actinic keratoses. But a description of basal cell carcinoma (BCC) sounds like that could also be a possibility. But mine is real light colored and looks pinkish like the photo I saw of actinic keratoses. I hate to go to doctors and I think this can be treated with drugs since I have used them in the past for skin cancer. I do n't remember the name of the med I used then. It was prescription. I think it was like a white cream that you just rub into the skin. Has anyone used any natural remedies? Not sure if I would depend on something natural like. Maybe my primary care physician can identify it and give me a script, but I would rather avoid seeing a doctor unless it is absolutely necessary. Thanks. Bluehills######You may wish to go to the doctor. You did n't mention what kind of skin cancer you had in the past. In general, there is Basal Cell (harmless) Squamous Cell (can be fatal) Melanoma (always fatal if ignored). There is a rare pink skin cancer, Amelanotic Melanoma that is usually more agressive than the standard darker Melanoma. Efudex 5 &#37; is by rx and is a chemotherapy cream that has been shown to help with small basal cell or squamous cell or residual cancer cells after excission.######djoyv I remember a skin cancer I had probably 15-20 years ago that was about a half inch round, very crusty and it would bleed ocassionally. But I do n't remember the exact name of it. The doctor back then actually cut the thing off my arm. Maybe old technic these days. My second skin cancer I used a cream on it. And I bet it was Efudex 5%. Since I 'm not a doctor it would be premature for me to say it is actinic keratoses, but the pic I saw of it looks exactly like it in early stage. I have a few freckles on my arm and it almost looks like a big freckle but more pinkish in color. It 's almost hard to see really. Thanks for mentioning the Efudex 5% to me. For now I am not in any hurry to have anything done with it. I 'll be keeping an eye on it though to see if it changes in any way. I know some skin cancer can kill. I do see a doctor in 3 weeks. I might have them take a look at it. Thanks..######-Cancers###-Cancer: Skin
